,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3rf4,125.46,0.56,329.74,21,3,7,6,2,9,6,112,0,2,0,0,1,1,0
3rf5,65.3,1.26,216.22,16,1,4,4,1,4,4,82,0,2,0,0,1,1,0
3rlb,75.91,0.61,265.36,18,3,5,5,2,6,8,96,0,2,0,0,2,0,0
3rlp,61.03,3.35,284.15,18,2,4,4,1,6,5,94,0,2,0,0,1,1,0
3rlq,74.59,4.12,333.18,22,1,5,4,1,7,4,110,0,3,0,0,2,1,0
3rlr,74.59,4.43,347.2,23,1,5,4,1,7,5,116,0,3,0,0,2,1,0
3rm4,84.5,-0.07,368.26,22,4,7,5,3,8,6,118,0,2,1,1,1,1,1
3rm9,58.29,0.45,239.73,16,4,4,1,2,5,1,86,0,1,1,1,0,1,1
3roc,93.45,2.77,449.84,31,2,7,6,2,10,9,162,1,3,0,0,1,2,0
3rr4,98.49,0.88,244.26,18,4,7,5,4,7,4,92,0,3,0,0,2,1,0
3rsx,38.91,3.55,226.3,16,2,2,3,1,3,2,78,0,3,0,0,2,1,0
3rt8,122.63,-3.45,233.61,15,4,7,5,2,8,4,82,0,1,0,0,1,0,0
3rtf,122.63,-3.45,233.61,15,4,7,5,2,8,4,82,0,1,0,0,1,0,0
3ru1,68.01,3.45,311.43,23,3,4,3,2,4,6,122,1,2,1,1,1,1,0
3rux,235.71,-2.3,571.64,38,8,16,13,7,18,13,208,3,2,3,3,2,0,3
3rv4,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
3rv8,106.56,-1.99,260.2,19,0,6,6,0,6,5,98,0,0,0,2,0,0,0
3rwp,120.84,3.35,461.5,34,3,9,9,2,10,9,174,0,4,1,1,3,1,1
3ryj,89.26,0.63,282.24,18,3,5,3,2,9,4,100,1,1,0,0,0,1,0
3ryv,89.26,0.08,228.27,15,3,5,3,2,6,5,82,1,1,0,0,0,1,0
3ryx,89.26,1.26,332.25,21,3,5,3,2,11,5,118,1,1,0,0,0,1,0
3ryy,89.26,0.47,242.3,16,3,5,3,2,6,6,88,1,1,0,0,0,1,0
3ryz,89.26,1.9,382.26,24,3,5,3,2,13,6,136,1,1,0,0,0,1,0
3rz0,89.26,0.86,256.33,17,3,5,3,2,6,7,94,1,1,0,0,0,1,0
3rz1,89.26,2.53,432.26,27,3,5,3,2,15,7,154,1,1,0,0,0,1,0
3rz5,89.26,1.25,270.35,18,3,5,3,2,6,8,100,1,1,0,0,0,1,0
3rz7,89.26,3.17,482.27,30,3,5,3,2,17,8,172,1,1,0,0,0,1,0
3rz8,89.26,1.64,284.38,19,3,5,3,2,6,9,106,1,1,0,0,0,1,0
3s0b,12.03,4.58,219.29,17,1,1,1,1,1,2,82,0,3,0,0,0,3,0
3s0d,27.64,2.0,156.29,11,3,1,0,1,1,9,66,0,0,0,0,0,0,0
3s0e,29.46,2.13,164.2,12,1,2,2,1,2,5,64,0,1,0,0,0,1,0
3s2v,151.9,-2.94,394.41,26,3,9,10,1,11,7,136,0,3,0,0,3,0,0
3s43,131.19,2.4,505.64,35,4,9,7,3,10,15,192,1,2,1,1,0,2,1
3s45,131.19,2.4,505.64,35,4,9,7,3,10,15,192,1,2,1,1,0,2,1
3s54,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
3s5y,97.53,-3.99,164.18,11,6,5,4,5,5,5,66,0,0,1,1,0,0,1
3s6t,149.71,-0.83,353.33,25,5,10,8,5,10,8,136,2,1,1,1,0,1,1
3s71,73.3,1.08,197.22,13,2,4,3,1,5,2,68,0,2,0,0,1,1,0
3s72,88.84,0.21,197.22,13,3,5,3,2,6,2,68,0,2,0,0,1,1,0
3s73,73.05,0.94,214.27,13,2,4,4,1,6,2,68,0,2,0,0,1,1,0
3s75,73.3,-0.07,147.16,9,2,4,3,1,5,2,50,0,1,0,0,1,0,0
3s76,88.84,-0.94,147.16,9,3,5,3,2,6,2,50,0,1,0,0,1,0,0
3s77,73.05,-0.21,164.21,9,2,4,4,1,6,2,50,0,1,0,0,1,0,0
3s78,60.16,0.4,163.22,9,2,3,3,1,5,2,50,0,1,0,0,1,0,0
3s8l,240.24,-1.91,513.44,35,9,14,9,7,15,15,192,5,1,1,1,0,1,0
3s8n,240.24,-1.52,527.47,36,9,14,9,7,15,15,198,5,1,1,1,0,1,0
3s8o,240.24,-1.13,541.5,37,9,14,9,7,15,15,204,5,1,1,1,0,1,0
3s9e,107.9,-4.12,146.12,10,3,5,4,1,5,5,58,0,0,0,0,0,0,0
3sfg,107.71,-1.48,260.27,17,4,7,7,4,8,5,94,0,1,1,1,1,0,1
3sha,89.94,1.2,387.89,27,4,6,3,2,7,7,142,2,2,1,1,1,1,1
3shc,89.94,1.2,387.89,27,4,6,3,2,7,7,142,2,2,1,1,1,1,1
3si3,89.94,0.54,353.45,26,4,6,3,2,6,7,136,2,2,1,1,1,1,1
3si4,80.93,-0.03,368.48,27,4,6,2,2,6,8,142,2,2,1,1,1,1,1
3sio,145.5,0.62,683.82,49,3,12,10,3,12,17,268,2,1,7,7,0,1,2
3sjf,150.49,-0.52,549.39,30,3,9,7,3,11,14,166,3,1,0,0,0,1,0
3sk2,95.37,0.65,283.26,21,1,6,6,1,6,5,106,0,3,0,0,1,2,0
3slz,233.52,4.07,909.09,66,8,16,10,8,16,31,354,6,4,0,0,0,4,0
3sm2,131.19,2.4,505.64,35,4,9,7,3,10,15,192,1,2,1,1,0,2,1
3spf,83.37,0.75,527.11,37,5,7,4,5,8,14,198,1,3,1,1,1,2,1
3sr4,173.09,-3.03,398.44,27,6,11,11,4,12,12,148,0,2,1,1,2,0,1
3st5,134.63,2.58,576.71,40,3,10,8,3,11,17,220,1,2,2,2,0,2,1
3std,61.6,5.14,364.45,28,1,4,4,1,4,6,136,0,4,0,0,1,3,0
3str,167.95,1.76,641.16,44,5,14,12,5,16,12,232,3,3,2,2,1,2,2
3su0,182.21,3.63,729.83,51,3,14,10,3,16,5,276,4,2,3,4,1,1,1
3su1,182.21,3.63,729.83,51,3,14,10,3,16,5,276,4,2,3,4,1,1,1
3su2,182.21,3.63,729.83,51,3,14,10,3,16,5,276,4,2,3,4,1,1,1
3su3,182.21,4.38,755.94,53,3,14,10,3,15,9,290,4,2,3,4,1,1,1
3su4,182.21,4.38,755.94,53,3,14,10,3,15,9,290,4,2,3,4,1,1,1
3su5,182.21,4.38,755.94,53,3,14,10,3,15,9,290,4,2,3,4,1,1,1
3su6,180.52,3.9,757.95,53,3,14,9,3,15,9,292,5,1,3,5,0,1,1
3sue,195.22,3.3,766.92,54,3,15,11,3,16,9,292,4,2,3,5,1,1,1
3suf,195.22,3.3,766.92,54,3,15,11,3,16,9,292,4,2,3,5,1,1,1
3sug,195.22,3.3,766.92,54,3,15,11,3,16,9,292,4,2,3,5,1,1,1
3sur,82.28,-1.04,219.26,14,3,5,6,3,6,5,80,0,0,1,2,0,0,1
3sus,86.53,-2.55,222.29,14,5,5,5,4,6,5,82,0,0,2,2,0,0,2
3sut,153.96,-2.34,356.35,25,7,10,7,6,10,9,138,2,1,1,1,0,1,1
3suu,153.96,-2.34,356.35,25,7,10,7,6,10,9,138,2,1,1,1,0,1,1
3suv,106.4,-3.85,205.23,14,6,6,4,5,6,6,82,1,0,1,1,0,0,1
3suw,94.23,-3.76,231.27,16,5,6,4,5,6,5,92,1,0,2,2,0,0,2
3sv2,89.94,0.54,353.45,26,4,6,3,2,6,7,136,2,2,1,1,1,1,1
3sw8,69.64,1.57,277.11,17,2,5,3,2,7,5,92,2,1,0,0,0,1,0
3sww,70.07,2.71,381.28,25,3,5,3,1,7,8,132,1,2,0,1,1,1,0
3sxf,78.85,4.21,347.42,26,2,6,6,1,6,8,132,0,4,0,0,2,2,0
3t01,101.99,-1.55,126.0,7,3,5,4,2,6,3,42,0,0,0,0,0,0,0
3t08,90.15,-1.07,238.31,15,4,5,6,4,6,9,90,0,0,1,1,0,0,1
3t09,107.22,-3.01,178.14,12,4,6,6,4,6,5,70,0,0,1,1,0,0,1
3t0b,90.15,-1.07,238.31,15,4,5,6,4,6,9,90,0,0,1,1,0,0,1
3t0d,107.22,-3.01,178.14,12,4,6,6,4,6,5,70,0,0,1,1,0,0,1
3t0x,61.26,4.21,450.6,32,1,5,3,1,6,11,166,0,3,0,1,1,2,0
3t1a,109.15,4.25,475.75,31,4,8,6,2,11,6,156,0,5,0,0,3,2,0
3t1m,114.32,1.35,429.47,31,3,8,7,3,8,11,166,1,2,1,1,0,2,1
3t2q,107.22,-3.01,178.14,12,4,6,6,4,6,5,70,0,0,1,1,0,0,1
3t2w,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
3t3c,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
3t3u,95.46,2.21,389.48,29,4,7,6,2,7,6,148,0,4,1,1,2,2,1
3t5u,66.4,0.35,173.19,11,2,4,3,2,5,3,60,0,1,0,0,0,1,0
3t60,100.93,1.74,470.55,35,4,7,5,3,7,8,178,0,4,1,1,1,3,1
3t64,100.93,0.54,394.45,29,4,7,5,3,7,7,150,0,3,1,1,1,2,1
3t6b,211.4,-0.22,662.79,48,8,13,7,6,13,20,258,4,3,1,1,1,2,1
3tf6,80.59,0.16,153.11,11,2,4,4,2,4,2,58,0,1,0,0,0,1,0
3tfn,64.88,1.59,420.55,31,1,5,3,1,5,7,164,1,2,2,2,0,2,1
3tfp,69.23,5.09,465.76,29,1,4,4,1,8,6,148,1,3,0,0,0,3,0
3tfu,161.9,0.96,397.32,27,4,10,9,4,11,13,146,1,1,0,1,1,0,0
3th9,95.94,3.51,492.61,34,2,7,5,2,9,8,186,1,2,0,1,0,2,0
3tif,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
3tk2,67.77,-1.41,165.19,12,3,3,2,1,3,4,64,0,1,0,0,0,1,0
3tkw,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
3tmk,445.51,-1.86,891.36,55,11,30,29,10,35,26,308,0,3,2,2,3,0,2
3ts4,181.55,0.53,563.63,40,4,10,8,3,11,15,210,3,3,0,0,1,2,0
3tsk,184.51,1.27,563.66,40,6,10,7,4,11,15,210,4,3,0,0,1,2,0
3tt4,112.32,1.16,373.45,26,3,6,5,2,7,10,138,2,2,0,0,1,1,0
3ttm,55.28,-1.75,90.17,6,6,2,0,2,2,5,38,0,0,0,0,0,0,0
3ttp,140.42,2.38,547.67,38,4,10,8,3,11,15,208,1,2,2,2,0,2,2
3tu7,150.63,-1.05,479.63,33,6,10,4,4,11,9,182,2,1,2,2,0,1,2
3tvc,112.32,2.45,429.5,32,3,6,4,2,6,10,164,2,3,0,0,0,3,0
3twp,60.36,0.46,137.11,10,1,3,3,1,3,1,52,0,1,0,0,0,1,0
3tz0,40.13,0.39,149.6,9,0,2,2,0,3,5,54,0,0,0,0,0,0,0
3tza,151.04,-2.17,315.69,21,3,8,6,1,9,8,114,0,1,0,0,0,1,0
3tzm,103.12,3.63,384.39,29,3,7,5,2,7,4,142,1,4,0,1,2,2,0
3u10,158.0,-1.26,330.22,22,5,11,11,4,12,5,118,0,2,2,2,2,0,2
3u5j,43.07,3.58,308.77,22,0,4,4,0,5,2,108,0,3,0,1,1,2,0
3u5l,46.31,3.43,323.79,23,0,5,5,0,6,3,114,0,3,0,1,1,2,0
3u6h,93.0,4.8,529.55,39,1,9,6,1,10,11,198,2,4,0,1,1,3,0
3u6i,107.61,5.07,542.57,40,2,9,8,2,10,12,204,1,5,0,0,2,3,0
3u81,187.08,-3.49,384.42,26,7,11,11,4,12,11,142,0,2,1,1,2,0,1
3u8j,32.74,-0.14,178.26,13,2,3,2,1,3,1,70,0,1,1,1,1,0,1
3u8k,41.97,0.25,222.31,16,2,4,3,1,4,4,88,0,1,1,1,1,0,1
3u8l,32.74,1.52,254.36,19,2,3,2,1,3,2,98,0,2,1,1,1,1,1
3u8n,41.97,1.02,301.21,17,2,4,3,1,5,4,94,0,1,1,1,1,0,1
3u90,63.6,3.73,266.4,17,1,4,4,1,5,14,104,0,0,0,0,0,0,0
3u92,96.87,-3.37,212.23,15,2,5,4,1,5,5,84,0,0,1,1,0,0,1
3u93,107.9,-4.12,146.12,10,3,5,4,1,5,5,58,0,0,0,0,0,0,0
3u9q,40.13,1.88,171.26,12,0,2,2,0,2,9,72,0,0,0,0,0,0,0
3ubd,182.19,1.92,516.46,37,4,12,12,4,12,12,196,0,3,1,1,1,2,1
3ucj,115.04,-0.86,222.25,13,3,7,6,2,9,4,72,1,1,0,0,1,0,0
3udd,88.09,3.94,409.47,29,0,8,9,0,9,10,148,0,4,0,0,2,2,0
3udh,45.71,-0.16,189.24,14,3,3,1,2,3,0,72,1,1,1,2,0,1,1
3ueu,40.13,2.66,199.31,14,0,2,2,0,2,11,84,0,0,0,0,0,0,0
3uev,40.13,3.44,227.37,16,0,2,2,0,2,13,96,0,0,0,0,0,0,0
3uew,40.13,4.22,255.42,18,0,2,2,0,2,15,108,0,0,0,0,0,0,0
3uex,40.13,5.0,283.48,20,0,2,2,0,2,17,120,0,0,0,0,0,0,0
3ug2,69.94,2.86,447.92,31,2,7,6,2,9,9,164,0,3,1,1,1,2,1
3ui7,64.47,1.15,327.41,24,2,6,4,2,6,6,126,0,3,1,1,2,1,1
3uil,40.13,2.66,199.31,14,0,2,2,0,2,11,84,0,0,0,0,0,0,0
3uj9,66.76,-0.2,184.15,11,2,5,4,2,6,9,68,0,0,0,0,0,0,0
3ujc,66.76,-0.2,184.15,11,2,5,4,2,6,9,68,0,0,0,0,0,0,0
3ujd,66.76,-0.2,184.15,11,2,5,4,2,6,9,68,0,0,0,0,0,0,0
3umq,40.13,-0.46,87.1,6,0,2,2,0,2,3,36,0,0,0,0,0,0,0
3uo4,89.97,3.99,381.41,29,2,6,6,2,6,6,142,0,4,0,0,1,3,0
3uod,89.97,3.35,373.31,27,2,6,6,2,9,5,138,0,3,0,0,1,2,0
3up2,99.2,3.23,389.31,28,2,7,7,2,10,6,144,0,3,0,0,1,2,0
3upk,305.86,-4.65,607.36,39,9,20,18,9,22,18,222,1,1,2,2,1,0,2
3upv,371.96,-9.74,784.8,55,9,22,15,8,22,30,310,6,0,1,1,0,0,1
3uri,325.54,-4.71,926.14,65,13,21,12,11,22,33,356,6,3,1,1,2,1,1
3usx,40.13,3.44,227.37,16,0,2,2,0,2,13,96,0,0,0,0,0,0,0
3utu,209.31,0.35,681.2,47,7,13,7,5,15,14,246,3,3,1,1,0,3,1
3uu1,66.15,0.25,164.18,12,2,3,3,1,3,4,64,0,1,0,0,0,1,0
3uug,130.28,-4.46,193.13,13,4,7,7,4,7,5,76,0,0,1,1,0,0,1
3uuo,70.65,1.12,312.4,23,3,6,4,2,6,5,120,0,3,1,1,2,1,1
3uw4,120.9,1.78,499.66,35,4,9,6,3,10,10,188,3,2,2,2,1,1,1
3uw5,120.9,1.78,499.66,35,4,9,6,3,10,10,188,3,2,2,2,1,1,1
3uxd,41.57,2.26,188.02,11,1,3,2,1,5,0,56,0,2,0,0,1,1,0
3uxk,49.33,0.81,137.14,10,2,3,2,2,3,2,52,1,1,0,0,0,1,0
3uxl,49.51,1.78,137.12,10,0,4,2,0,4,2,50,0,1,0,0,0,1,0
3uyr,393.03,-6.42,985.09,69,11,24,15,8,25,30,378,8,2,2,2,1,1,2
3uz5,41.57,2.26,188.02,11,1,3,2,1,5,0,56,0,2,0,0,1,1,0
3uzj,41.57,0.96,119.13,9,1,3,2,1,3,0,44,0,2,0,0,1,1,0
3v2n,40.13,3.44,227.37,16,0,2,2,0,2,13,96,0,0,0,0,0,0,0
3v2p,40.13,5.0,283.48,20,0,2,2,0,2,17,120,0,0,0,0,0,0,0
3v2q,40.13,4.22,255.42,18,0,2,2,0,2,15,108,0,0,0,0,0,0,0
3v3q,71.06,4.36,380.48,27,0,6,6,0,6,18,152,0,1,0,0,0,1,0
3v4t,305.86,-4.65,607.36,39,9,20,18,9,22,18,222,1,1,2,2,1,0,2
3v51,78.85,6.04,443.94,32,2,6,6,1,7,8,160,0,5,0,0,2,3,0
3v5p,95.46,1.37,353.45,26,4,7,6,2,7,7,136,0,3,1,1,2,1,1
3v5t,83.29,2.8,419.55,31,3,7,6,2,7,13,162,0,4,0,0,2,2,0
3v78,55.28,4.45,315.42,24,4,3,3,2,3,5,120,0,3,0,1,0,3,0
3v7x,107.72,1.32,364.42,25,3,7,5,2,8,10,134,1,2,0,0,0,2,0
3vbd,86.0,0.55,319.41,22,4,5,3,2,6,5,116,0,2,0,1,0,2,0
3vd4,90.15,-1.07,238.31,15,4,5,6,4,6,9,90,0,0,1,1,0,0,1
3vd9,90.15,-1.07,238.31,15,4,5,6,4,6,9,90,0,0,1,1,0,0,1
3vdb,107.22,-3.01,178.14,12,4,6,6,4,6,5,70,0,0,1,1,0,0,1
3veh,109.72,-1.94,240.21,17,1,6,6,1,6,6,94,0,0,0,1,0,0,0
3vf5,143.5,2.23,601.72,42,3,11,8,3,12,14,228,2,2,3,3,0,2,2
3vf7,143.5,2.23,601.72,42,3,11,8,3,12,14,228,2,2,3,3,0,2,2
3vfa,143.5,2.23,601.72,42,3,11,8,3,12,14,228,2,2,3,3,0,2,2
3vfb,143.5,2.23,601.72,42,3,11,8,3,12,14,228,2,2,3,3,0,2,2
3vh9,33.12,1.94,145.16,11,1,2,2,1,2,1,54,0,2,0,0,1,1,0
3vha,70.26,4.74,379.48,27,2,5,6,1,6,2,138,0,3,0,1,1,2,0
3vhc,90.13,4.01,406.51,29,3,6,6,2,7,3,148,1,3,0,1,1,2,0
3vhd,110.0,2.07,385.49,27,4,7,6,3,8,3,142,2,2,0,1,1,1,0
3vhk,55.49,3.72,295.34,22,1,4,4,1,4,7,112,0,3,0,0,1,2,0
3vjc,231.91,-1.12,687.72,49,2,14,14,2,14,24,270,0,1,2,2,0,1,2
3vje,231.91,-1.12,687.72,49,2,14,14,2,14,24,270,0,1,2,2,0,1,2
3vtr,354.21,-8.6,831.84,57,13,24,20,13,24,30,330,3,0,4,4,0,0,4
3vvy,55.28,4.45,315.42,24,4,3,3,2,3,5,120,0,3,0,1,0,3,0
3vw1,9.72,5.06,373.54,28,0,3,3,0,3,12,146,0,3,0,0,0,3,0
3vw2,40.8,2.51,338.38,25,0,5,4,0,5,4,128,0,2,0,3,1,1,0
3vx3,232.6,-1.75,427.2,27,7,15,15,6,17,12,150,0,2,1,1,2,0,1
3w07,171.31,-2.73,324.18,21,5,11,10,5,12,8,118,0,1,1,1,1,0,1
3w37,325.75,-9.59,646.62,44,15,19,18,14,19,23,256,0,0,3,4,0,0,3
3w5n,90.15,-2.19,164.16,11,4,5,5,4,5,5,66,0,0,1,1,0,0,1
3w9k,40.13,3.44,227.37,16,0,2,2,0,2,13,96,0,0,0,0,0,0,0
3w9r,77.43,0.92,263.31,19,1,4,4,1,4,8,104,0,0,0,1,0,0,0
3wgg,317.62,-2.69,665.45,44,10,21,20,8,23,18,242,1,2,2,3,2,0,2
3wha,117.01,3.32,415.91,28,4,7,7,2,9,7,144,1,3,0,1,1,2,0
3wjw,171.31,-2.43,338.21,22,5,11,10,5,12,9,124,0,1,1,1,1,0,1
3wmc,90.53,-0.29,401.54,28,5,7,6,4,8,11,148,0,3,0,1,1,2,0
3wtj,52.28,2.12,252.73,16,0,4,4,0,6,2,82,0,1,1,1,1,0,1
3wtl,71.3,1.22,254.68,17,1,6,5,1,7,3,90,0,1,1,1,1,0,1
3wtm,71.3,1.22,254.68,17,1,6,5,1,7,3,90,0,1,1,1,1,0,1
3wtn,56.73,1.56,208.65,14,2,4,4,1,5,3,72,0,2,0,0,2,0,0
3wto,56.73,1.56,208.65,14,2,4,4,1,5,3,72,0,2,0,0,2,0,0
3wvm,40.13,5.0,283.48,20,0,2,2,0,2,17,120,0,0,0,0,0,0,0
3wz6,74.81,4.05,456.59,33,4,5,3,3,6,9,166,2,4,0,0,1,3,0
3wz7,90.6,3.78,487.65,35,5,6,3,4,7,9,180,2,4,0,1,2,2,0
3wz8,70.23,5.79,455.58,33,3,5,4,3,6,9,166,2,4,0,0,1,3,0
3wzn,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
3x00,96.25,0.71,342.51,23,5,6,6,4,7,12,132,1,0,2,2,0,0,2
3zbx,68.86,3.46,356.36,27,0,6,6,0,7,3,130,0,5,0,0,3,2,0
3zc5,73.79,3.22,355.4,27,0,7,7,0,7,5,132,0,5,0,0,4,1,0
3zcl,83.79,2.97,321.39,24,2,7,6,2,7,7,122,0,4,0,0,4,0,0
3zdg,33.98,-0.39,189.28,13,1,4,2,1,4,9,78,1,0,0,0,0,0,0
3zdh,31.49,-0.28,198.29,14,1,4,3,1,4,9,80,0,1,0,0,1,0,0
3zdv,125.32,-0.66,375.44,25,4,8,7,4,9,12,142,0,1,1,1,0,1,1
3zhx,98.07,4.13,404.19,25,3,6,5,3,9,9,134,1,2,0,0,0,2,0
3zi0,128.78,3.77,485.26,31,3,9,8,3,12,11,164,1,3,0,0,1,2,0
3zi8,69.92,-1.51,148.16,10,3,4,4,3,4,4,60,0,0,1,1,0,0,1
3zj6,97.53,-1.8,260.35,18,6,5,4,5,5,8,106,0,0,2,2,0,0,0
3zk6,113.66,7.0,586.74,41,2,8,8,2,10,13,210,1,5,0,0,2,3,0
3zll,101.11,-0.13,233.23,17,4,6,5,3,6,4,88,0,2,0,0,1,1,0
3zln,90.3,3.87,413.48,30,1,6,7,1,7,4,148,0,4,0,1,2,2,0
3zlr,127.17,4.69,583.74,41,4,8,9,2,10,11,208,0,5,0,1,2,3,0
3zm9,76.1,4.8,493.66,37,2,7,7,1,7,13,190,0,4,0,1,2,2,0
3znr,89.28,4.94,516.55,36,2,7,7,2,11,6,188,1,3,1,2,1,2,1
3zns,85.35,3.86,528.58,37,2,7,6,2,11,7,192,1,4,1,1,2,2,1
3zps,150.3,3.22,731.75,48,6,11,6,6,12,18,264,4,2,0,0,0,2,0
3zpu,150.3,3.15,743.76,49,6,11,6,6,12,11,268,4,2,0,2,0,2,0
3zq9,176.68,-5.96,326.32,22,9,10,9,8,10,11,130,0,0,2,2,0,0,2
3zqe,80.59,3.14,391.57,28,2,4,4,2,4,9,160,0,0,4,4,0,0,0
3zso,110.59,3.09,594.66,44,2,9,7,2,9,15,226,1,4,0,1,0,4,0
3zsq,101.36,2.83,530.62,39,2,8,6,2,8,15,204,1,3,0,1,0,3,0
3zsx,92.13,1.48,458.51,34,2,7,5,2,7,10,174,1,3,0,1,0,3,0
3zsy,92.13,1.3,438.52,32,2,7,5,2,7,9,170,1,2,1,2,0,2,0
3zt2,75.66,1.44,307.28,23,0,5,5,0,5,2,114,0,2,0,2,0,2,0
3zt3,78.82,1.24,309.3,23,1,5,5,1,5,3,116,0,2,0,2,0,2,0
3zv7,48.87,0.37,191.25,14,4,3,2,3,3,2,74,0,1,1,2,0,1,1
3zxz,107.43,1.67,372.39,28,1,9,9,1,9,6,138,0,5,0,0,4,1,0
3zyf,142.52,-1.23,301.25,21,4,9,8,4,9,8,116,0,1,1,1,0,1,1
3zyu,98.83,4.16,415.45,31,1,8,7,1,8,8,156,0,5,0,0,4,1,0
3zze,95.04,1.75,360.82,25,5,6,3,4,7,7,130,2,2,0,1,0,2,0
456c,101.93,3.35,425.89,28,2,7,6,2,9,7,150,1,2,1,1,0,2,1
4a4q,145.53,3.42,720.89,53,5,11,7,5,11,15,278,3,4,1,2,1,3,1
4a4v,69.59,3.71,305.39,22,1,4,4,1,4,12,122,0,1,0,0,0,1,0
4a4w,69.59,5.49,407.53,30,1,4,4,1,4,14,160,0,2,0,0,0,2,0
4a6b,132.64,4.41,733.93,54,5,10,6,5,10,16,284,3,4,1,2,0,4,1
4a6c,145.53,3.81,734.92,54,5,11,7,5,11,16,284,3,4,1,2,1,3,1
4a6l,61.09,3.58,403.48,30,3,4,2,1,5,4,152,1,3,1,1,1,2,1
4a6s,90.15,0.73,322.38,22,4,5,6,4,6,7,118,0,2,1,1,0,2,1
4a7i,79.71,0.51,394.97,24,3,6,4,3,9,9,136,1,1,1,1,1,0,1
4a95,45.91,4.9,314.45,22,0,3,4,0,4,10,116,0,2,0,0,1,1,0
4ab9,40.78,1.17,148.19,11,3,2,1,1,2,2,56,0,2,0,0,1,1,0
4aba,40.53,1.61,197.31,12,3,2,3,1,4,3,62,0,2,0,0,2,0,0
4abb,27.64,1.64,164.25,11,3,1,1,1,2,2,56,0,2,0,0,1,1,0
4abd,32.57,1.22,173.24,13,3,2,1,1,2,3,66,0,2,0,0,1,1,0
4abe,45.46,0.61,174.23,13,3,3,2,1,3,3,66,0,2,0,0,1,1,0
4abf,27.64,2.41,243.15,12,3,1,1,1,3,2,62,0,2,0,0,1,1,0
4abg,35.32,-1.24,207.32,15,4,3,1,2,3,4,82,0,1,1,1,0,1,1
4abh,30.88,1.03,177.27,13,3,2,1,1,2,3,70,0,1,1,1,0,1,1
4acc,144.4,-0.2,442.52,31,5,10,7,4,11,11,162,1,3,0,0,2,1,0
4aci,140.62,-5.25,189.1,13,1,7,7,1,7,6,74,0,0,0,0,0,0,0
4ad2,156.45,-5.28,310.32,21,8,9,8,7,9,10,124,0,0,2,2,0,0,2
4ad3,176.68,-6.17,326.32,22,9,10,9,8,10,11,130,0,0,2,2,0,0,2
4ad6,108.1,-1.06,229.27,15,6,7,6,5,8,4,82,1,1,0,1,1,0,0
4afg,42.39,0.78,212.28,16,2,3,2,1,3,0,80,0,2,1,2,1,1,1
4ag8,70.67,4.64,386.48,28,2,5,4,2,6,6,138,1,4,0,0,2,2,0
4agc,70.67,4.64,386.48,28,2,5,4,2,6,6,138,1,4,0,0,2,2,0
4agl,24.67,1.25,404.01,13,2,2,1,2,4,5,72,0,1,0,0,0,1,0
4agm,29.11,1.07,516.2,21,3,3,1,3,5,8,118,0,1,1,1,0,1,1
4agn,49.34,-0.19,444.36,24,4,4,2,4,5,9,132,0,1,1,1,0,1,1
4ago,67.44,1.35,543.49,31,4,6,3,4,7,9,172,1,1,1,1,0,1,1
4agp,38.34,1.9,520.46,30,3,4,2,3,5,10,160,0,2,1,1,0,2,1
4agq,41.14,1.93,519.47,30,4,4,2,4,5,10,160,0,2,1,1,0,2,1
4ahr,58.59,0.1,193.18,14,0,4,4,0,4,3,74,0,1,0,1,0,1,0
4ahs,53.27,0.8,161.14,12,0,3,3,0,3,1,60,0,2,0,0,1,1,0
4ahu,55.92,0.53,160.15,12,1,3,2,1,3,1,60,0,2,0,0,1,1,0
4ai5,70.35,-0.22,149.16,11,2,5,4,2,5,1,56,0,2,0,0,2,0,0
4aia,70.35,-0.22,149.16,11,2,5,4,2,5,1,56,0,2,0,0,2,0,0
4aj4,82.12,2.04,321.4,21,1,5,6,1,7,7,110,1,2,0,0,1,1,0
4aje,89.49,-1.3,273.04,15,0,5,5,0,6,4,80,0,1,0,0,0,1,0
4aji,98.72,-1.64,252.22,18,0,6,6,0,6,8,98,0,1,0,0,0,1,0
4ajl,83.12,2.25,306.39,21,3,6,4,3,7,7,112,3,2,0,0,1,1,0
4alx,39.97,0.4,276.36,20,1,4,3,1,4,2,108,0,0,1,4,0,0,1
4aoi,108.44,2.53,352.36,27,1,8,7,1,8,3,128,0,5,0,0,4,1,0
4ap7,76.2,2.62,321.31,24,1,6,6,1,7,4,118,0,4,0,0,2,2,0
4app,95.0,4.07,565.7,42,3,9,4,3,9,9,216,3,4,1,2,1,3,1
4aq4,107.22,-1.55,172.07,10,4,6,6,4,7,8,62,0,0,0,0,0,0,0
4aq6,80.59,-0.61,167.14,12,2,4,4,2,4,4,64,0,1,0,0,0,1,0
