,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1o0h,241.09,-3.64,424.18,27,4,15,15,3,17,9,150,0,2,1,1,2,0,1
1o0m,176.97,-4,322.17,21,3,11,10,3,12,6,118,0,1,1,1,1,0,1
1o0n,176.97,-4,322.17,21,3,11,10,3,12,6,118,0,1,1,1,1,0,1
1o0o,243.92,-4.27,423.17,27,3,15,15,2,17,8,150,0,2,1,1,2,0,1
1o2g,87.63,2.67,328.39,25,6,4,1,4,4,4,122,0,4,0,0,1,3,0
1o2h,96.86,2.33,336.41,25,6,5,2,4,5,5,128,0,3,1,1,1,2,0
1o2j,109.75,1.43,325.39,24,6,6,3,4,6,8,124,0,3,0,0,1,2,0
1o2k,109.75,1.43,325.39,24,6,6,3,4,6,8,124,0,3,0,0,1,2,0
1o2n,100.52,2.72,363.83,26,6,5,2,4,6,4,128,0,4,0,0,1,3,0
1o2o,109.75,1.57,343.38,25,6,6,3,4,7,8,130,0,3,0,0,1,2,0
1o2q,96.86,2.98,370.86,26,6,5,2,4,6,5,134,0,3,1,1,1,2,0
1o2s,100.52,0.4,253.29,19,6,5,2,4,5,3,94,0,3,0,0,1,2,0
1o2w,180.78,-1.86,446.24,28,6,9,6,4,10,7,144,0,3,0,0,1,2,0
1o2x,180.78,-1.86,446.24,28,6,9,6,4,10,7,144,0,3,0,0,1,2,0
1o2z,190.01,-0.95,473.46,35,6,10,7,4,10,10,178,0,4,0,0,1,3,0
1o30,180.78,-0.82,461.43,34,6,9,6,4,10,8,172,0,4,0,0,1,3,0
1o33,113.41,-0.21,254.27,19,6,6,3,4,6,3,94,0,3,0,0,2,1,0
1o36,223.92,-1.05,488.44,36,6,12,8,4,12,9,182,0,4,0,0,1,3,0
1o38,128.16,0.85,373.46,28,9,6,2,5,6,7,140,0,4,0,0,1,3,0
1o3d,100.52,2.07,329.38,25,6,5,2,4,5,4,122,0,4,0,0,1,3,0
1o3f,87.63,2.67,328.39,25,6,4,1,4,4,4,122,0,4,0,0,1,3,0
1o3h,87.63,2.08,345.22,21,6,4,1,4,5,4,106,0,3,0,0,1,2,0
1o3i,87.63,2.08,345.22,21,6,4,1,4,5,4,106,0,3,0,0,1,2,0
1o3j,100.52,1.47,346.21,21,6,5,2,4,6,4,106,0,3,0,0,1,2,0
1o3k,100.52,1.47,346.21,21,6,5,2,4,6,4,106,0,3,0,0,1,2,0
1o3p,109.75,1.72,337.4,25,6,6,3,4,6,5,128,0,3,1,1,1,2,0
1o7o,226.33,-4.51,401.14,25,3,14,13,3,16,8,142,0,1,1,1,1,0,1
1o86,140.24,-2.37,402.47,29,4,8,6,2,8,13,158,1,1,0,1,0,1,0
1o8b,142.34,-3.73,228.09,14,3,8,8,3,9,6,84,0,0,1,1,0,0,1
1o9d,340.14,-6.62,674.6,46,11,19,13,8,20,25,258,5,1,0,0,0,1,0
1oai,429.03,-10.5,930.97,66,17,25,15,13,25,35,362,8,2,0,0,0,2,0
1oar,131.8,0.78,319.27,22,2,7,7,2,8,3,112,0,2,0,1,0,2,0
1oba,20.23,-0.32,104.17,7,1,2,1,1,2,6,44,0,0,0,0,0,0,0
1obx,215.43,-5.17,465.48,33,7,12,8,5,12,17,182,3,1,0,0,0,1,0
1ocq,151.87,-4.26,309.31,21,7,9,9,7,9,10,124,0,0,2,2,0,0,2
1od8,128.48,-3.31,263.25,18,5,8,7,5,8,6,104,1,0,2,2,0,0,2
1odj,159.51,-2.69,283.24,20,6,10,9,5,10,6,108,0,2,1,1,2,0,1
1ody,208.82,3.57,794.99,58,8,13,7,7,13,27,310,6,4,0,0,0,4,0
1oe8,166.1,-5.59,306.32,20,5,9,7,4,10,11,114,2,0,0,0,0,0,0
1ofz,90.15,-2.19,164.16,11,4,5,5,4,5,5,66,0,0,1,1,0,0,1
1ogg,261,-6.75,623.63,43,10,18,14,10,18,20,246,2,0,4,4,0,0,3
1ogx,37.3,3.94,266.34,20,1,2,2,1,2,2,102,0,2,1,2,0,2,0
1ohr,101.9,4.75,567.8,40,4,7,6,4,8,12,218,2,2,2,2,0,2,1
1oif,72.72,-2.08,147.17,10,4,4,4,4,4,4,60,0,0,1,1,0,0,1
1okl,63.4,1.55,250.32,17,2,4,3,1,5,5,90,0,2,0,0,0,2,0
1oko,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
1ols,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1olu,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1olx,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1om1,77.4,1.23,291.29,22,1,5,4,1,5,2,108,0,4,0,0,2,2,0
1ony,218.93,-1.35,588.64,41,4,13,9,3,14,17,222,3,2,0,0,0,2,0
1onz,120.8,1.03,349.3,26,1,7,6,1,7,3,130,1,3,0,0,0,3,0
1ork,196.13,-3.37,516.55,37,9,12,8,8,12,13,198,2,1,1,3,0,1,0
1os0,137,0.77,493.52,35,4,7,5,2,8,13,184,1,3,0,0,0,3,0
1os5,92.78,6.95,495.68,35,4,5,6,3,6,10,188,0,2,1,2,0,2,0
1oss,51.61,-0.85,121.16,9,4,2,0,2,2,1,46,0,1,0,0,0,1,0
1ow4,69.23,3.49,298.34,21,1,4,4,1,5,3,106,0,3,0,0,0,3,0
1owd,92.74,2.15,373.48,28,6,5,2,4,5,5,142,1,3,0,1,0,3,0
1owe,80.71,1.56,290.35,22,5,4,1,3,4,3,108,1,3,0,0,0,3,0
1owh,108.35,0.3,320.4,24,8,5,1,4,5,5,120,1,3,0,0,0,3,0
1oyq,142.24,2.06,526.62,39,5,10,8,3,10,13,200,0,4,1,1,2,2,0
1oyt,92.23,0.61,407.47,30,4,6,3,2,7,4,154,2,2,3,3,0,2,3
1oz0,397.35,-5.71,811.61,57,8,24,20,6,25,19,302,3,4,1,1,3,1,1
1p19,185.68,-3.42,346.19,23,3,12,11,3,13,6,126,0,2,1,1,2,0,1
1p1n,92.29,-2.34,211.22,15,1,5,5,1,5,5,84,0,0,1,1,0,0,1
1p1o,135.77,-4.51,189.13,13,4,8,6,2,8,4,72,0,1,0,0,1,0,0
1p1q,113.77,-2.82,186.17,13,4,6,4,2,6,5,72,0,1,0,0,1,0,0
1p28,37.3,-0.04,88.11,6,1,2,2,1,2,4,36,0,0,0,0,0,0,0
1pa9,129.8,0.14,234.17,15,1,8,7,1,9,4,82,0,1,0,0,0,1,0
1pb8,88,-3.66,105.09,7,4,4,3,2,4,4,42,0,0,0,0,0,0,0
1pb9,65.97,-2.34,103.1,7,4,4,2,2,4,1,40,1,0,1,1,0,0,1
1pbk,195.43,6.18,914.19,65,3,14,13,3,14,19,366,1,0,3,4,0,0,2
1pbq,72.99,1.2,257.05,16,1,4,3,1,6,1,82,0,2,0,0,1,1,0
1pdz,112.55,-3.42,153.01,9,0,6,6,0,7,3,54,0,0,0,0,0,0,0
1pfu,90.83,-1.78,184.18,10,3,4,4,1,6,6,62,0,0,0,0,0,0,0
1pgp,193.47,-5.97,273.11,17,4,10,10,4,11,11,102,0,0,0,0,0,0,0
1pkx,205.65,-4.12,362.19,24,4,13,11,4,14,6,132,0,2,1,1,2,0,1
1pme,58.64,4.68,377.44,27,1,4,3,1,6,5,134,0,4,0,0,2,2,0
1pot,71.89,-2.8,148.27,10,8,3,0,3,3,9,62,0,0,0,0,0,0,0
1ppc,147.19,0.32,522.65,37,6,9,4,4,10,9,194,2,3,1,1,0,3,1
1pph,118.09,0.36,429.57,30,5,7,3,3,8,8,160,1,2,1,1,0,2,1
1ppi,404.9,-11.77,808.76,55,18,24,23,17,24,29,320,0,0,4,5,0,0,4
1ppk,153.73,2,518.61,35,3,10,7,3,11,24,204,3,0,0,0,0,0,0
1ppl,162.96,3.16,610.71,42,3,11,8,3,12,26,238,3,1,0,0,0,1,0
1ppm,172.19,2.65,604.62,42,3,12,9,3,13,20,230,3,2,0,0,0,2,0
1pr1,144.35,-2.2,268.23,19,5,9,7,5,9,5,102,0,2,1,1,2,0,1
1pr5,126.65,-1.38,266.26,19,5,8,8,4,8,6,102,0,2,1,1,2,0,1
1pro,105.94,4.94,583.69,43,3,9,7,3,9,15,224,2,4,1,1,0,4,1
1ps3,130.33,-4.27,232.19,16,5,8,6,5,8,5,90,2,0,2,2,0,0,2
1pu7,60.61,-0.63,164.19,12,2,5,4,1,5,3,62,0,2,0,0,2,0,0
1pu8,61.46,0.02,160.16,12,2,5,2,2,5,0,58,0,3,0,0,3,0,0
1pvn,197.87,-5,337.18,22,4,12,10,3,13,7,124,2,0,1,2,0,0,1
1px4,90.15,-1.07,238.31,15,4,5,6,4,6,9,90,0,0,1,1,0,0,1
1pxn,82.96,3.4,313.39,22,3,6,7,3,7,7,112,0,3,0,0,2,1,0
1pxo,119.86,3.14,328.36,23,3,8,8,2,9,6,116,0,3,0,0,2,1,0
1pxp,53.94,4.03,325.44,23,1,5,6,1,6,8,118,0,3,0,0,2,1,0
1pyn,212.68,-0.16,602.59,43,3,14,12,3,14,17,234,2,2,0,0,0,2,0
1pz5,399.16,-6.01,974.11,67,14,24,15,11,26,34,366,8,3,0,0,2,1,0
1pzi,162.75,-1.73,331.28,23,5,10,9,5,10,10,128,0,1,1,1,0,1,1
1pzo,51.36,2.4,338.24,22,4,5,5,4,7,5,116,0,2,1,1,0,2,1
1pzp,102.31,2.66,305.34,23,3,7,6,3,7,6,114,0,3,0,0,1,2,0
1q1g,114.03,-0.65,296.35,20,5,7,6,5,8,6,108,0,2,1,1,2,0,1
1q54,142.01,-1.15,339.98,16,1,8,8,1,11,9,98,0,0,0,0,0,0,0
1q63,126.47,1.1,288.34,20,6,7,6,4,8,5,102,0,3,0,0,2,1,0
1q65,101.03,0.88,293.4,20,5,6,6,3,7,9,108,0,2,0,0,1,1,0
1q66,99.41,1.54,313.41,22,6,5,4,3,6,6,112,0,3,0,0,1,2,0
1q7a,60.85,3.49,324.38,24,1,5,3,1,5,7,124,2,2,1,1,0,2,1
1q84,111.55,8.05,661.88,50,5,8,7,3,8,14,252,0,7,0,1,3,4,0
1q8t,69.63,1.46,248.35,18,4,4,2,2,4,5,98,1,1,1,1,1,0,0
1q8u,66.88,0.89,320.44,22,2,5,3,1,6,4,118,0,2,1,1,1,1,1
1q8w,62.3,1.22,291.38,20,1,5,4,1,6,2,106,0,2,1,1,1,1,1
1q91,145.74,-0.73,408.3,28,1,10,9,1,11,4,150,0,2,2,2,1,1,2
1q95,172.55,-5.73,251.09,16,1,9,8,1,10,6,92,1,0,0,0,0,0,0
1qan,187.08,-3.49,384.42,26,7,11,11,4,12,11,142,0,2,1,1,2,0,1
1qaw,83.56,-0.93,204.23,15,4,4,2,2,4,4,78,0,2,0,0,1,1,0
1qb1,164.38,1.48,564.55,41,5,11,9,3,13,10,212,0,4,1,1,2,2,1
1qb6,134.57,0.18,399.4,29,8,7,3,4,9,7,148,0,3,0,0,1,2,0
1qb9,92.86,4.3,490.63,37,5,6,3,3,6,6,186,0,5,1,1,1,4,1
1qbn,167.43,3.74,431.41,32,6,10,8,5,10,8,160,0,4,0,0,2,2,0
1qbo,105.75,2.85,455.59,34,5,7,4,3,7,7,174,0,4,1,1,1,3,1
1qbq,83.42,2.64,300.33,20,1,4,4,1,5,13,116,0,0,0,0,0,0,0
1qbr,147.99,6.49,758.93,54,4,11,9,4,13,14,274,4,6,1,1,2,4,1
1qbs,104.47,4.05,566.7,42,4,7,5,4,7,14,218,2,4,1,1,0,4,1
1qbt,179.57,7.33,824.94,62,6,13,7,6,13,14,310,4,8,1,1,2,6,1
1qbu,106,4.99,596.75,43,3,8,6,3,9,12,222,3,4,2,2,1,3,1
1qbv,106.55,-0.76,383.5,28,6,7,3,3,7,9,148,2,2,1,1,1,1,1
1qca,106.89,4.33,515.71,37,2,6,6,2,6,14,208,0,0,4,4,0,0,0
1qf0,118.56,1.44,491.59,35,3,7,6,4,8,13,182,2,3,0,0,0,3,0
1qf1,98.33,0.85,379.5,26,2,6,5,3,7,14,144,2,1,0,0,0,1,0
1qf2,89.54,1.13,411.5,29,1,6,5,2,7,8,152,2,2,1,1,0,2,1
1qft,56.32,-0.81,112.16,8,4,3,1,2,3,3,44,0,1,0,0,1,0,0
1qhc,415.96,-6.08,791.3,50,4,27,26,3,31,16,278,0,3,2,2,3,0,2
1qi0,189.53,-5.4,342.3,23,8,11,11,8,11,12,136,0,0,2,2,0,0,2
1qin,206.64,-3.17,567.34,31,6,12,9,4,14,13,170,3,1,0,0,0,1,0
1qiw,51.68,5.84,518.79,38,4,4,2,2,4,22,206,0,3,0,0,0,3,0
1qji,202.12,1.81,741.82,52,5,14,9,3,15,20,284,4,2,2,2,0,2,2
1qka,247.26,-7.73,433.58,30,16,12,4,8,12,20,174,2,0,0,0,0,0,0
1qkb,181.25,-4.2,375.51,26,11,9,4,5,9,19,152,2,0,0,0,0,0,0
1qpb,60.16,-0.94,87.08,6,2,3,2,1,3,2,34,1,0,0,0,0,0,0
1qq9,67.77,-1.9,149.22,9,3,3,3,1,4,6,54,0,0,0,0,0,0,0
1qsc,329.62,-4.66,789.84,56,9,20,13,8,20,28,310,7,1,1,1,0,1,1
1qxk,183.55,0.04,517.51,37,4,12,10,4,12,18,200,2,2,0,0,0,2,0
1qy1,35.01,1.68,166.22,12,0,3,3,0,3,6,66,0,1,0,0,1,0,0
1qy2,35.01,1.61,152.2,11,0,3,3,0,3,5,60,0,1,0,0,1,0,0
1qy5,148.41,-1.84,308.3,22,5,10,9,4,10,7,118,1,2,1,1,2,0,1
1r0p,94.72,3.66,467.48,35,2,8,7,2,8,4,174,1,5,1,3,2,3,1
1r0x,290.45,-4.16,503.15,31,4,18,18,3,21,11,174,0,2,1,1,2,0,1
1r1h,137,-0.01,417.42,29,4,7,5,2,8,12,156,1,2,0,0,0,2,0
1r1j,98.33,0.51,399.49,28,2,6,5,3,7,11,148,2,2,0,0,0,2,0
1r4w,166.1,-5.59,306.32,20,5,9,7,4,10,11,114,2,0,0,0,0,0,0
1r5y,97.79,0.09,176.18,13,5,5,4,3,5,2,66,0,2,0,0,1,1,0
1r6n,138.38,4.33,607.45,41,1,9,9,1,12,6,206,1,4,1,2,1,3,1
1r9l,40.13,-1.56,117.15,8,0,3,2,0,3,5,48,0,0,0,0,0,0,0
1rbo,245.66,-7.12,351.07,21,3,13,13,3,15,12,126,0,0,0,0,0,0,0
1rbp,20.23,5.51,286.46,21,1,1,1,1,1,11,116,0,0,0,1,0,0,0
1rd4,88.81,4.88,478.57,34,0,8,7,0,9,9,176,1,3,1,1,1,2,1
1rdi,79.15,-1.54,178.18,12,3,5,5,3,5,6,72,0,0,1,1,0,0,1
1rdj,90.15,-2.19,164.16,11,4,5,5,4,5,5,66,0,0,1,1,0,0,1
1rdl,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
1rdn,119.25,-3.08,221.21,15,5,7,6,5,7,7,88,1,0,1,1,0,0,1
1rdt,53.27,4.94,375.49,28,0,3,3,0,3,7,146,0,2,0,2,1,1,0
1re8,124.96,3.04,474.51,35,4,8,7,4,8,8,180,1,3,1,1,0,3,1
1rej,107.89,1.81,370.4,27,4,7,6,4,7,6,142,1,2,1,1,0,2,1
1rek,134.19,4.56,560.65,41,4,9,8,4,9,14,216,1,3,1,1,0,3,1
1rgk,191.73,-3.13,345.21,23,4,12,12,3,13,7,126,0,2,1,1,2,0,1
1rgl,211.7,-3.83,361.21,24,5,13,12,4,14,7,132,0,2,1,1,2,0,1
1rnt,211.7,-3.83,361.21,24,5,13,12,4,14,7,132,0,2,1,1,2,0,1
1ro6,47.56,2.62,275.35,20,1,4,3,1,4,5,108,1,1,2,2,0,1,1
1ro7,328.57,-7.29,630.43,42,9,20,19,8,22,19,238,1,1,2,2,1,0,2
1rp7,195.58,-1.18,437.29,27,2,12,13,1,15,11,150,0,2,0,0,2,0,0
1rpj,110.38,-3.22,180.16,12,5,6,6,5,6,6,72,0,0,1,1,0,0,1
1rql,57.2,-0.32,107.11,6,0,3,3,0,4,1,36,0,0,0,0,0,0,0
1rzx,302.73,-5.04,714.84,50,10,18,11,8,18,33,286,6,0,0,0,0,0,0
1s38,71.77,0.81,175.19,13,3,4,3,2,4,2,66,0,2,0,0,1,1,0
1s39,71.77,0.51,161.16,12,3,4,3,2,4,1,60,0,2,0,0,1,1,0
1s63,65.16,3.31,405.89,29,0,6,5,0,7,5,146,1,3,1,1,1,2,1
1sb1,134.49,3.15,573.79,39,4,9,7,3,11,10,212,2,2,2,3,1,1,1
1sbg,116.34,4.97,534.7,39,4,8,5,4,8,15,210,2,3,0,0,1,2,0
1sc8,176.21,-2.64,448.52,31,8,10,5,6,11,12,166,2,2,0,0,0,2,0
1sdt,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
1sdu,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
1sdv,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
1sgu,118.03,2.87,613.8,45,4,9,7,4,9,13,240,2,3,1,2,1,2,1
1sgx,211.7,-3.83,361.21,24,5,13,12,4,14,7,132,0,2,1,1,2,0,1
1sh9,145.78,5.91,720.96,50,4,11,9,4,13,23,268,4,4,0,0,2,2,0
1siv,190.57,-0.56,578.73,41,8,12,7,6,12,25,230,4,1,0,0,0,1,0
1sld,280.67,-2.22,772.91,53,10,18,11,8,20,10,286,8,2,2,2,1,1,2
1sle,321.29,-3.85,877.02,60,10,22,13,8,24,8,328,10,1,4,4,1,0,4
1slg,388.9,-7.52,829.87,59,15,23,13,11,23,27,322,8,2,1,1,1,1,1
1sln,180.95,-3.05,483.59,35,9,10,4,6,10,15,188,2,2,0,0,0,2,0
1sqa,146.16,0.83,413.48,31,9,8,4,5,8,7,154,1,4,0,0,1,3,0
1sqn,37.3,3.57,300.44,22,1,2,2,1,2,2,120,0,0,4,4,0,0,0
1sqo,89.42,0.84,264.31,20,5,5,3,3,5,3,98,0,3,0,0,1,2,0
1sqt,110.25,-0.82,349.44,24,5,7,4,3,8,6,128,0,2,1,1,0,2,1
1sr7,93.81,5.09,523.45,35,1,6,6,1,8,8,190,0,1,3,4,1,0,0
1srg,85.08,3.18,255.25,19,1,5,5,1,5,4,96,0,2,0,0,0,2,0
1sri,85.08,3.49,269.28,20,1,5,5,1,5,5,102,0,2,0,0,0,2,0
1ssq,67.77,-2.72,121.16,7,3,3,3,2,4,4,42,0,0,0,0,0,0,0
1stc,74.03,3.33,467.55,35,3,7,5,2,7,5,176,1,5,1,3,2,3,1
1str,343.99,-5.68,739.81,51,13,21,12,11,22,24,282,9,1,1,1,1,0,1
1sts,371.63,-5.84,845.96,59,16,22,12,12,23,27,322,9,2,1,1,1,1,1
1sv3,49.36,0.06,151.14,11,0,3,3,0,3,3,58,0,1,0,0,0,1,0
1sw1,40.13,-1.02,143.19,10,0,3,2,0,3,3,58,0,0,1,1,0,0,1
1sw2,40.13,-1.56,117.15,8,0,3,2,0,3,5,48,0,0,0,0,0,0,0
1swg,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
1swr,81.26,-0.54,243.31,16,2,5,4,2,6,5,90,2,0,2,2,0,0,2
1syh,122.63,-3.61,239.23,17,4,7,5,2,7,4,92,0,1,0,1,1,0,0
1syi,122.63,-3.61,239.23,17,4,7,5,2,7,4,92,0,1,0,1,1,0,0
1szd,297.18,-4.55,557.3,36,7,19,19,6,21,15,202,0,2,2,2,2,0,2
1t31,120.88,6.36,668.69,49,0,8,6,0,9,8,246,2,6,1,1,0,6,1
1t32,120.88,6.36,668.69,49,0,8,6,0,9,8,246,2,6,1,1,0,6,1
1t4v,104.78,0.97,395.91,27,5,7,3,3,8,10,148,1,1,1,1,0,1,0
1t5f,108.23,-2.78,177.2,12,5,5,4,3,5,9,72,0,0,0,0,0,0,0
1t7d,257.84,-2.98,683.7,49,7,17,11,7,17,17,264,6,2,0,1,0,2,0
1t7j,131.19,2.4,505.64,35,4,9,7,3,10,15,192,1,2,1,1,0,2,1
1ta2,77.05,4.04,497.45,34,4,5,2,2,7,8,176,2,3,1,1,0,3,1
1ta6,115.38,1.65,480.03,33,5,8,4,3,9,11,182,3,1,2,2,0,1,1
1tcw,116.34,4.97,534.7,39,4,8,5,4,8,15,210,2,3,0,0,1,2,0
1tcx,116.34,4.97,534.7,39,4,8,5,4,8,15,210,2,3,0,0,1,2,0
1thz,217.04,0.37,493.46,33,1,13,12,1,15,8,174,0,3,0,0,1,2,0
1tkb,164.57,-0.45,421.31,26,2,10,10,1,13,11,144,0,2,0,0,2,0,0
1tlp,216.33,-1.74,541.49,37,6,13,10,6,14,17,206,1,2,1,1,1,1,1
1tmn,141.76,-0.33,478.57,35,4,8,5,3,8,15,186,1,3,0,0,1,2,0
1tng,27.64,0.81,114.21,8,3,1,0,1,1,2,48,0,0,1,1,0,0,0
1tnh,27.64,0.57,126.15,9,3,1,0,1,2,2,48,0,1,0,0,0,1,0
1tni,27.64,1.25,150.25,11,3,1,0,1,1,5,60,0,1,0,0,0,1,0
1tnj,27.64,0.47,122.19,9,3,1,0,1,1,3,48,0,1,0,0,0,1,0
1tnk,27.64,0.86,136.22,10,3,1,0,1,1,4,54,0,1,0,0,0,1,0
1tnl,27.64,0.78,134.2,10,3,1,0,1,1,2,52,0,1,1,1,0,1,0
1tog,40.13,0.37,149.17,11,0,2,2,0,2,3,58,0,1,0,0,0,1,0
1toi,40.13,0.37,149.17,11,0,2,2,0,2,3,58,0,1,0,0,0,1,0
1toj,40.13,0.37,149.17,11,0,2,2,0,2,3,58,0,1,0,0,0,1,0
1tok,80.26,-2.96,114.06,8,0,4,4,0,4,2,44,0,0,0,0,0,0,0
1tom,93.66,-0.3,388.56,28,6,6,2,3,6,9,154,2,1,2,2,0,1,1
1tq4,261.06,-4.35,440.18,28,5,16,15,4,18,9,156,0,2,1,1,2,0,1
1trd,121.75,-2.66,169.03,10,2,7,6,2,8,4,60,1,0,0,0,0,0,0
1tsl,66.76,6.02,437.28,30,2,4,4,2,6,4,148,0,4,0,1,0,4,0
1tsy,156.74,-2.97,306.17,20,2,10,9,2,11,5,112,0,1,1,1,1,0,1
1ttm,99.6,1.64,309.34,21,2,6,5,1,7,3,112,0,2,0,1,1,1,0
1tuf,80.26,-0.78,186.21,13,0,4,4,0,4,8,76,0,0,0,0,0,0,0
1tvo,100.37,2.34,328.36,25,4,7,4,3,7,3,120,0,5,0,0,4,1,0
1tx7,91.74,-1.96,198.16,13,4,4,2,2,5,3,70,0,1,0,0,0,1,0
1txr,117.1,-1.52,308.38,22,5,6,4,3,6,12,122,1,1,0,0,0,1,0
1tys,156.74,-2.66,320.19,21,2,10,9,2,11,6,118,0,1,1,1,1,0,1
1u1b,415.96,-5.77,805.33,51,4,27,26,3,31,17,284,0,3,2,2,3,0,2
1u1w,86.38,0.04,152.13,11,3,4,4,2,4,2,58,0,1,0,0,0,1,0
1u2y,122.38,-2.87,192.17,13,5,7,7,5,7,6,76,0,0,1,1,0,0,1
1u33,269.68,-6.57,530.48,36,10,17,17,10,17,19,210,0,0,3,3,0,0,3
1ua4,191.73,-3.13,345.21,23,4,12,12,3,13,7,126,0,2,1,1,2,0,1
1ucn,241.09,-3.64,424.18,27,4,15,15,3,17,9,150,0,2,1,1,2,0,1
1udt,113.42,1.61,474.59,33,1,10,8,1,11,11,178,0,3,1,1,2,1,1
1ugp,40.13,-0.46,87.1,6,0,2,2,0,2,3,36,0,0,0,0,0,0,0
1ugx,187.4,-4.6,397.38,27,7,12,11,7,12,14,158,1,0,2,2,0,0,2
1uho,115.49,1.49,489.62,34,2,10,6,2,11,12,184,0,3,1,1,2,1,1
1ui0,65.72,-0.94,112.09,8,2,4,2,2,4,0,42,0,1,0,0,1,0,0
1uj5,147.02,-3.68,226.08,14,2,8,8,2,9,8,82,0,0,0,0,0,0,0
1uj6,150.18,-3.89,228.09,14,3,8,8,3,9,9,84,0,0,0,0,0,0,0
1ulg,198.4,-5.25,383.35,26,8,12,11,8,12,13,152,1,0,2,2,0,0,2
1umw,353.71,-5.81,849.88,57,9,22,16,8,24,29,324,7,0,2,2,0,0,2
1uou,94.98,-0.28,242.67,16,4,6,4,3,7,3,86,0,1,0,1,1,0,0
1upf,65.72,-0.8,130.08,9,2,4,2,2,5,0,48,0,1,0,0,1,0,0
1ur9,237.73,-2.87,556.53,39,8,16,13,8,16,15,216,3,1,2,2,0,1,2
1urg,189.53,-5.4,342.3,23,8,11,11,8,11,12,136,0,0,2,2,0,0,2
1usn,98.91,2.37,427.38,27,4,7,5,4,14,6,146,3,2,0,0,1,1,0
1utc,302.46,-0.73,914.07,66,11,19,10,9,19,30,356,6,4,1,1,2,2,1
1utj,27.64,0.43,108.16,8,3,1,0,1,1,2,42,0,1,0,0,0,1,0
1utl,27.64,0.86,136.22,10,3,1,0,1,1,4,54,0,1,0,0,0,1,0
1utm,27.64,0.47,122.19,9,3,1,0,1,1,3,48,0,1,0,0,0,1,0
1utn,27.64,0.43,108.16,8,3,1,0,1,1,2,42,0,1,0,0,0,1,0
1uto,27.64,0.47,122.19,9,3,1,0,1,1,3,48,0,1,0,0,0,1,0
1utp,27.64,1.25,150.25,11,3,1,0,1,1,5,60,0,1,0,0,0,1,0
1uv6,52.32,-0.21,147.2,10,2,4,2,1,4,6,60,1,0,0,0,0,0,0
1uvt,84.9,2.46,384.48,27,3,6,4,2,7,9,140,0,3,0,0,1,2,0
1uw6,16.13,1.85,162.24,12,0,2,2,0,2,2,64,0,1,1,1,1,0,1
1uwf,99.38,-1.4,236.26,16,4,6,6,4,6,10,96,0,0,1,1,0,0,1
1uwt,122.38,-2.87,192.17,13,5,7,7,5,7,6,76,0,0,1,1,0,0,1
1uwu,122.38,-2.87,192.17,13,5,7,7,5,7,6,76,0,0,1,1,0,0,1
1ux7,138.07,-3.46,296.27,20,5,9,9,5,9,9,118,0,0,2,2,0,0,2
1uxa,258.76,-7.38,470.4,32,9,15,14,9,15,17,186,1,0,2,2,0,0,2
1uxb,258.76,-7.38,470.4,32,9,15,14,9,15,17,186,1,0,2,2,0,0,2
1uz1,89.79,-2.55,161.16,11,4,5,4,4,5,4,64,1,0,1,1,0,0,1
1uz4,89.79,-2.55,161.16,11,4,5,4,4,5,4,64,1,0,1,1,0,0,1
1uz8,246.32,-5.75,543.52,37,9,16,15,9,16,19,216,1,0,3,3,0,0,3
1v0k,131.64,-3.86,265.26,18,6,8,8,6,8,7,106,0,0,2,2,0,0,2
1v0l,111.41,-2.84,249.26,17,5,7,7,5,7,6,100,0,0,2,2,0,0,2
1v11,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1v16,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1v1j,100.82,-2.55,191.13,13,3,5,5,3,6,4,74,0,0,0,1,0,0,0
1v1m,177.46,-1.05,422.3,26,2,11,11,1,14,11,144,0,2,0,0,2,0,0
1v2j,51.61,-0.85,121.16,9,4,2,0,2,2,1,46,0,1,0,0,0,1,0
1v2k,73.82,3.64,499.04,34,0,7,5,0,9,4,178,1,3,2,2,1,2,2
1v2l,51.61,-0.85,121.16,9,4,2,0,2,2,1,46,0,1,0,0,0,1,0
1v2n,120.29,0.23,374.49,28,8,5,1,4,5,4,142,0,2,1,1,0,2,0
1v2o,153.18,-1.36,433.51,30,6,9,5,4,10,11,160,1,2,0,0,0,2,0
1v2q,153.18,-1.36,433.51,30,6,9,5,4,10,11,160,1,2,0,0,0,2,0
1v2r,153.18,-1.36,433.51,30,6,9,5,4,10,11,160,1,2,0,0,0,2,0
